Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
08-Mar-2023,184.30,+1.03,+0.56%,183.40,182.28,184.56,"604,650","111,207,624.00","-2,250,955,021.44"
07-Mar-2023,183.27,-3.24,-1.74%,185.19,182.71,185.88,"827,787","151,971,528.00","-2,362,162,645.44"
06-Mar-2023,186.51,+0.83,+0.45%,185.45,185.45,187.62,"587,654","109,515,968.00","-2,210,191,117.44"
03-Mar-2023,185.68,+1.00,+0.54%,186.19,184.64,186.28,"807,890","150,013,854.00","-2,319,707,085.44"
02-Mar-2023,184.68,+1.60,+0.87%,182.82,181.93,185.11,"679,440","125,198,776.00","-2,469,720,939.44"
01-Mar-2023,183.08,+0.59,+0.32%,181.93,181.69,184.74,"779,292","142,697,206.00","-2,594,919,715.44"
28-Feb-2023,182.49,+0.26,+0.14%,181.33,181.18,183.79,"1,146,877","209,370,088.00","-2,737,616,921.44"
27-Feb-2023,182.23,+2.08,+1.15%,181.90,181.51,183.49,"849,704","154,910,292.00","-2,946,987,009.44"
24-Feb-2023,180.15,+0.21,+0.12%,178.78,177.75,181.13,"896,686","161,258,271.00","-3,101,897,301.44"
23-Feb-2023,179.94,+3.33,+1.89%,178.51,177.94,180.26,"589,716","105,902,080.00","-3,263,155,572.44"
22-Feb-2023,176.61,-1.85,-1.04%,177.68,176.09,179.41,"693,086","122,743,053.00","-3,369,057,652.44"
21-Feb-2023,178.46,-4.75,-2.59%,179.21,176.25,179.36,"1,300,390","231,754,876.00","-3,246,314,599.44"
17-Feb-2023,183.21,-2.34,-1.26%,182.77,181.35,183.99,"861,917","157,687,604.00","-3,014,559,723.44"
16-Feb-2023,185.55,-1.29,-0.69%,185.31,183.17,186.75,"852,841","158,124,663.00","-2,856,872,119.44"
15-Feb-2023,186.84,+0.07,+0.04%,185.29,185.23,187.01,"605,865","113,037,244.00","-2,698,747,456.44"
14-Feb-2023,186.77,-0.64,-0.34%,186.20,185.05,187.77,"565,519","105,542,882.00","-2,811,784,700.44"
13-Feb-2023,187.41,+2.19,+1.18%,184.75,183.32,187.46,"724,769","135,472,537.00","-2,706,241,818.44"
10-Feb-2023,185.22,+0.47,+0.25%,183.16,182.80,185.53,"589,340","108,974,362.00","-2,841,714,355.44"
09-Feb-2023,184.75,-1.61,-0.86%,186.04,184.56,187.50,"595,670","110,409,362.00","-2,950,688,717.44"
08-Feb-2023,186.36,-1.93,-1.03%,186.73,186.03,188.18,"501,320","93,558,886.00","-2,840,279,355.44"
07-Feb-2023,188.29,-0.47,-0.25%,187.56,186.08,189.20,"544,896","102,457,235.00","-2,746,720,469.44"
